Id;Titolo;Contenuto;ContenutoHTML;TaccuinoId;TipoNota;IsPinned;UltimoAccesso;NumeroVisite;CreatedAt;ModifiedAt;CreatedBy;ModifiedBy;IsDeleted;PorzioniBase;UnitaPorzioni
5B7E2CF8-C20A-4813-8B78-562B307DAA60;Limoncino metodo Bressanini;"<p>Bottiglietta 500ml (circa 12€ a bottiglia)
200ml alcool (100)
240ml acqua (120)
160gr zucchero (80%)

4 limoni (riutilizzabili 1 volta) 60gr bucce

Bucce di limone e acqua e zucchero 2 ore a 50°, poi unire.</p>";"<p>Bottiglietta 500ml (circa 12€ a bottiglia)
200ml alcool (100)
240ml acqua (120)
160gr zucchero (80%)
<p>4 limoni (riutilizzabili 1 volta) 60gr bucce</p>
<p>Bucce di limone e acqua e zucchero 2 ore a 50°, poi unire.</p></p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-11-11 13:18:39.6443121;36;2025-10-24 13:20:10.4279365;2025-11-11 08:36:01.2120770;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;0;4;0
60AFB5EC-D714-4502-BC4C-565ADCFE72B1;Zimino di Ceci - Zemin de Ceixai;Piatto genovese tradizionale di pesce o verdure con ceci e spinaci. Ingredienti: 500gr ceci cotti, 300gr spinaci freschi, 400gr seppie (o pesce bianco), 2 pomodori, cipolla, aglio, olio EVO, sale pepe;<h3>Zimino di Ceci - Piatto Genovese</h3><h4>Ingredienti per 4 persone:</h4><ul><li>500gr ceci cotti</li><li>300gr spinaci freschi</li><li>400gr seppie pulite (o pesce bianco)</li><li>400gr pomodori freschi pelati</li><li>1 cipolla media</li><li>2 spicchi aglio</li><li>100ml olio EVO</li><li>Sale e pepe</li><li>Eventualmente: acciughe, uve passa</li></ul><h4>Preparazione:</h4><p>Soffrire cipolla e aglio in olio EVO. Aggiungere le seppie tagliate a pezzetti, rosolare 5 minuti. Aggiungere pomodori e cuocere 15 minuti. Aggiungere spinaci e ceci, mescolare bene. Cuocere altri 10 minuti. Condire con sale e pepe. Alcune varianti prevedono acciughe tritate e uve passa per dolcezza. Servire caldo con pane tostato.</p><p><strong>Variante vegetariana:</strong> Omettere le seppie, usare solo verdure.</p>;368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:27:53.7825260;8;2025-10-22 09:17:22.3124348;2025-10-22 12:27:59.9875007;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;1;4;0
6C6D4A08-A516-4779-910F-6210815CC4AF;LIQUORE AL CIOCCOLATO FONDENTE;<h2>Ingredienti</h2><p>Ingredienti per 800 ml: </p><ul><li>125 gr di cioccolato fondente, </li><li>125 gr di zucchero, </li><li>250 ml di panna fresca, </li><li>250 ml di latte (fresco, intero), </li><li>75 ml di alcool (a 95%)</li></ul><h2>Preparazione</h2><p>Per preparare il liquore al cioccolato fondente iniziate a tritare grossolanamente il cioccolato fondente. Riscaldate il latte in un pentolino, poi aggiungete il cioccolato tritato e fatelo sciogliere a fuoco dolce, mescolando. Quando il cioccolato si sarà sciolto aggiungete lo zucchero e successivamente la panna, mescolando dopo ogni aggiunta per incorporare gli ingredienti. Portate a bollore e fate sobbollire per pochi minuti. Spegnete il fuoco e trasferite il liquore in un'altra ciotola, filtrandolo, poi lasciatelo raffreddare completamente. Solo quando si sarà raffreddato aggiungete l'alcool e mescolate bene. Trasferite il liquore al cioccolato in una bottiglia, chiudete e fatelo riposare in un luogo fresco e asciutto, al buio, per una settimana, prima di consumarlo.</p>;"<h2>Ingredienti</h2><p>Ingredienti per 800 ml: </p><ul><li>125 gr di cioccolato fondente, </li><li>125 gr di zucchero, </li><li>250 ml di panna fresca, </li><li>250 ml di latte (fresco, intero), </li><li>75 ml di alcool (a 95%)</li></ul><h2>Preparazione</h2><p>Per preparare il liquore al cioccolato fondente iniziate a tritare grossolanamente il cioccolato fondente. Riscaldate il latte in un pentolino, poi aggiungete il cioccolato tritato e fatelo sciogliere a fuoco dolce, mescolando. Quando il cioccolato si sarà sciolto aggiungete lo zucchero e successivamente la panna, mescolando dopo ogni aggiunta per incorporare gli ingredienti. Portate a bollore e fate sobbollire per pochi minuti. Spegnete il fuoco e trasferite il liquore in un'altra ciotola, filtrandolo, poi lasciatelo raffreddare completamente. Solo quando si sarà raffreddato aggiungete l'alcool e mescolate bene. Trasferite il liquore al cioccolato in una bottiglia, chiudete e fatelo riposare in un luogo fresco e asciutto, al buio, per una settimana, prima di consumarlo.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-11-12 08:42:46.5950206;52;2025-10-22 09:13:29.8277197;2025-11-11 11:16:36.5878819;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;0;4;0
37C267C3-E38A-46DE-A81F-63B5E09B8EF6;Vov - Liquore Zabaione;Liquore tradizionale piacentino a base di zabaione. Ingredienti: 8 tuorli d'uovo, 200gr zucchero, 300ml alcol 96°, 150ml acqua, vaniglia, noce moscata, scorza limone;<h3>Vov - Liquore Zabaione Piacentino</h3><h4>Ingredienti:</h4><ul><li>8 tuorli d'uovo freschissimi</li><li>200gr zucchero</li><li>300ml alcol etilico 96°</li><li>150ml acqua</li><li>1 stecca di vaniglia</li><li>Noce moscata grattugiata</li><li>Scorza di 1 limone</li></ul><h4>Preparazione:</h4><p>Montare i tuorli con lo zucchero a bagnomaria fino a ottenere uno zabaione denso e spumoso. Raffreddare completamente. Aggiungere lentamente l'alcol mescolando. Filtrare attraverso tela. Aggiungere vaniglia, noce moscata e scorza di limone. Lasciare riposare in bottiglie di vetro scuro per almeno una settimana prima di servire. Servire freddo come digestivo.</p><p><strong>Conservazione:</strong> In bottiglie scure in luogo fresco, fino a 1 anno.</p>;368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:28:14.1468163;3;2025-10-22 09:17:22.3114227;2025-10-22 09:17:22.3114227;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
B5E07F2C-4A57-4BED-93A3-65B1625950B7;Pere al vino rosso;<h2>Ingredienti</h2><ul><li>2 pere di stagione preferite (kaiser, williams), </li><li>500g di vino rosso preferito, </li><li>150g di zucchero semolato, </li><li>2 stecche di cannella, </li><li>100g di acqua naturale</li></ul><h2>Preparazione</h2><p>In una pentola, versare il vino rosso, unire lo zucchero, la cannella e l'acqua naturale. Portare a bollore, aggiungere le pere sbucciate. Cuocere per 15 minuti, lasciar raffreddare a temperatura ambiente e poi lasciar riposare in frigorifero per un giorno. Prelevare le pere dal liquido di cottura. Rimettere il liquido sul fuoco e far ridurre più o meno della metà. Togliere infine la stecca di cannella, filtrare e lasciar raffreddare. Versare la salsa sulle pere e servire.</p>;"<h2>Ingredienti</h2><ul><li>2 pere di stagione preferite (kaiser, williams), </li><li>500g di vino rosso preferito, </li><li>150g di zucchero semolato, </li><li>2 stecche di cannella, </li><li>100g di acqua naturale</li></ul><h2>Preparazione</h2><p>In una pentola, versare il vino rosso, unire lo zucchero, la cannella e l'acqua naturale. Portare a bollore, aggiungere le pere sbucciate. Cuocere per 15 minuti, lasciar raffreddare a temperatura ambiente e poi lasciar riposare in frigorifero per un giorno. Prelevare le pere dal liquido di cottura. Rimettere il liquido sul fuoco e far ridurre più o meno della metà. Togliere infine la stecca di cannella, filtrare e lasciar raffreddare. Versare la salsa sulle pere e servire.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-11-11 13:18:36.1968017;16;2025-10-22 09:13:29.8387367;2025-10-22 12:42:28.7636913;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
1BB71B48-1DE8-499C-B79D-678A45632E0E;Biscotti friabili yogurt e mirtilli rossi;"<h3>Ingredienti</h3><ul><li>​<strong>Farina tipo ""0"":</strong> 300g</li><li>​<strong>Zucchero:</strong> 85g (ridotto per bilanciare la dolcezza dei mirtilli)</li><li>​<strong>Mirtilli secchi:</strong> 40g</li><li>​<strong>Granella di mandorle:</strong> 35g</li><li>​<strong>Burro freddo:</strong> 60g</li><li>​<strong>Olio di semi di girasole:</strong> 40g</li><li>​<strong>Yogurt magro:</strong> 35g</li><li>​<strong>Lievito per dolci:</strong> 1 cucchiaino</li><li>​<strong>Sale:</strong> un pizzico</li><li>​<strong>Aroma:</strong> scorza di limone o vaniglia</li></ul><p><br></p><h3>​Procedimento</h3><ol><li>​<strong>Mirtilli:</strong> Se sono molto secchi, rinvigoriscili in acqua tiepida per 10 minuti, poi asciugali perfettamente.</li><li>​<strong>Impasto:</strong> Lavora burro, zucchero e olio. Aggiungi lo yogurt e gli aromi. Incorpora farina, lievito, sale e infine le mandorle e i mirtilli.</li><li>​<strong>Riposo:</strong> Lascia il panetto in frigo per almeno 30-40 minuti. Se troppo friabile aggiungere un cucchiaio di yogurt.</li><li>​<strong>Cottura:</strong> Forma i biscotti e cuoci a <strong>180°C per 12-15 minuti</strong>.</li></ol><p><br></p>";"<h3>Ingredienti</h3><ul><li>​<strong>Farina tipo ""0"":</strong> 300g</li><li>​<strong>Zucchero:</strong> 85g (ridotto per bilanciare la dolcezza dei mirtilli)</li><li>​<strong>Mirtilli secchi:</strong> 40g</li><li>​<strong>Granella di mandorle:</strong> 35g</li><li>​<strong>Burro freddo:</strong> 60g</li><li>​<strong>Olio di semi di girasole:</strong> 40g</li><li>​<strong>Yogurt magro:</strong> 35g</li><li>​<strong>Lievito per dolci:</strong> 1 cucchiaino</li><li>​<strong>Sale:</strong> un pizzico</li><li>​<strong>Aroma:</strong> scorza di limone o vaniglia</li></ul><p><br></p><h3>​Procedimento</h3><ol><li>​<strong>Mirtilli:</strong> Se sono molto secchi, rinvigoriscili in acqua tiepida per 10 minuti, poi asciugali perfettamente.</li><li>​<strong>Impasto:</strong> Lavora burro, zucchero e olio. Aggiungi lo yogurt e gli aromi. Incorpora farina, lievito, sale e infine le mandorle e i mirtilli.</li><li>​<strong>Riposo:</strong> Lascia il panetto in frigo per almeno 30-40 minuti. Se troppo friabile aggiungere un cucchiaio di yogurt.</li><li>​<strong>Cottura:</strong> Forma i biscotti e cuoci a <strong>180°C per 12-15 minuti</strong>.</li></ol><p><br></p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-07-25 16:04:48.1012381;2;2026-02-28 17:06:59.1792258;2026-02-28 17:06:59.1792261;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
5C3C723D-7C18-44FC-B39E-6B6489AF8172;Farinata;<h2>Ingredienti</h2><ul><li>200 g di farina di ceci</li><li>600 ml di acqua</li><li>100 ml di olio di oliva</li><li>Sale qb</li><li>Pepe nero qb</li><li>Rosmarino fresco</li></ul><h2>Preparazione</h2><p>Sciogliete la farina di ceci in acqua fredda, mescolando bene per evitare grumi.</p><p>Lasciate riposare per almeno 3-4 ore (meglio una notte).</p><p>Versate 50 ml d'olio in una teglia e fatela riscaldare in forno a 200° per 10 minuti.</p><p>Versate l'impasto nella teglia calda, aggiungete il resto dell'olio, sale, pepe e rosmarino.</p><p>Cuocete a 200° per 20-25 minuti fino a doratura. Tagliate a pezzi e servite calda.</p>;"<h2>Ingredienti</h2><ul><li>200 g di farina di ceci</li><li>600 ml di acqua</li><li>100 ml di olio di oliva</li><li>Sale qb</li><li>Pepe nero qb</li><li>Rosmarino fresco</li></ul><h2>Preparazione</h2><p>Sciogliete la farina di ceci in acqua fredda, mescolando bene per evitare grumi.</p><p>Lasciate riposare per almeno 3-4 ore (meglio una notte).</p><p>Versate 50 ml d'olio in una teglia e fatela riscaldare in forno a 200° per 10 minuti.</p><p>Versate l'impasto nella teglia calda, aggiungete il resto dell'olio, sale, pepe e rosmarino.</p><p>Cuocete a 200° per 20-25 minuti fino a doratura. Tagliate a pezzi e servite calda.</p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2025-10-22 12:42:21.3471820;11;2025-10-22 09:12:22.2143711;2025-10-22 12:40:33.0615742;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
ABAFAD1A-DA4D-4FBA-8E12-6CC4F54BCD06;"Banana bread ";<p><strong>Ingredienti</strong></p><p><br></p><ul><li>3 banane mature (2 per l’impasto + 1 per decorare)</li><li>2 uova</li><li>150 g di yogurt greco intero</li><li>1 cucchiaio colmo di crema di mandorle 100% (circa 30 g) o altra crema di frutta secca</li><li>50 g di olio extravergine di oliva</li><li>20 g di bevanda vegetale senza zuccheri aggiunti</li><li>180 g di farina di farro integrale (o altra farina integrale)</li><li>1 bustina di lievito per dolci</li><li>50 g di noci pecan (o altra frutta secca)</li><li>50 g di cioccolato fondente 85%</li></ul><p><br></p><p><strong>Procedimento</strong></p><p><br></p><p>1. Schiacciare 2 banane mature in una ciotola.</p><p>2. Aggiungere uova, yogurt greco, crema di mandorle, olio evo e bevanda vegetale. Mescolare bene.</p><p>3. Incorporare la farina setacciata con il lievito.</p><p>4. Unire le noci pecan tritate grossolanamente e il cioccolato fondente a pezzetti.</p><p>5. Versare l’impasto in uno stampo da plumcake (lunghezza circa 28–30 cm).</p><p>6. Decorare in superficie con la banana rimasta tagliata a metà nel senso della lunghezza.</p><p>7. Cuocere in forno statico a 180°C per 45–50 minuti (fare la prova stecchino).</p><p><br></p><p><br></p>;"<p><strong>Ingredienti</strong></p><p><br></p><ul><li>3 banane mature (2 per l’impasto + 1 per decorare)</li><li>2 uova</li><li>150 g di yogurt greco intero</li><li>1 cucchiaio colmo di crema di mandorle 100% (circa 30 g) o altra crema di frutta secca</li><li>50 g di olio extravergine di oliva</li><li>20 g di bevanda vegetale senza zuccheri aggiunti</li><li>180 g di farina di farro integrale (o altra farina integrale)</li><li>1 bustina di lievito per dolci</li><li>50 g di noci pecan (o altra frutta secca)</li><li>50 g di cioccolato fondente 85%</li></ul><p><br></p><p><strong>Procedimento</strong></p><p><br></p><p>1. Schiacciare 2 banane mature in una ciotola.</p><p>2. Aggiungere uova, yogurt greco, crema di mandorle, olio evo e bevanda vegetale. Mescolare bene.</p><p>3. Incorporare la farina setacciata con il lievito.</p><p>4. Unire le noci pecan tritate grossolanamente e il cioccolato fondente a pezzetti.</p><p>5. Versare l’impasto in uno stampo da plumcake (lunghezza circa 28–30 cm).</p><p>6. Decorare in superficie con la banana rimasta tagliata a metà nel senso della lunghezza.</p><p>7. Cuocere in forno statico a 180°C per 45–50 minuti (fare la prova stecchino).</p><p><br></p><p><br></p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-03-23 17:19:49.4612575;66;2025-11-03 06:02:36.5668352;2025-11-18 19:22:47.2562642;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;0;4;0
1575596A-54B5-4B01-972F-6CD7828242B3;Polpette di lenticchie al sugo;"<p><strong>Ingredienti x 2 persone:</strong></p><ul><li>300 grammi&nbsp;Lenticchie già cotte</li><li>10&nbsp;Pomodorini secchi</li><li>1/2&nbsp;Cipolla dorata</li><li>1 cucchiaio&nbsp;Salsa di soia</li><li>1 spicchio&nbsp;Spicchio di aglio</li><li>2 cucchiai&nbsp;Olio extravergine di oliva</li><li>Pangrattato</li><li>Sale</li><li>Pepe</li><li>1 cucchiaino&nbsp;Timo</li></ul><p><br></p><p><strong>STEP 1</strong></p><p>Preriscaldate il forno a 220 °C, in modalità statica.Versate in un mixer (o tritatutto) le lenticchie, mezza cipolla tritata e i pomodorini secchi, fatti ammorbidire in acqua per qualche minuto. Aggiungete un cucchiaio abbondante di salsa di soia, l’aglio, l'olio, un pizzico di sale, o anche due, e una macinata di pepe e un po' di timo.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_10U14dR0O6xv3fcmDLB755_5fd99ebe5f5ec1b9f612e98ecf1085b0_polpettelenticchie1.png"" alt=""Polpette di lenticchie al sugo ricetta step 1""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 2</strong></p><p>Iniziate a tritare e proseguite finché la consistenza non sarà piuttosto liscia, fermandovi per ripulire i bordi, se necessario. Se non riuscite a tritare, significa che dovete aggiungere un goccio d’acqua (senza esagerate). Dovreste ottenere un composto abbastanza fluido: per riuscire a modellarlo e formare le polpette, rassodatelo con il pangrattato: 5-6 cucchiai dovrebbero essere sufficienti, ma incorporatelo un po' alla volta, in modo da non aggiungerne più del necessario. Se dovesse succedere e vedete che le palline si sgretolano, vi basterà bagnare nuovamente l’impasto con un po’ di acqua.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_2SHWyBFQgT7aXE8DEV9nnq_b489056bd1469a2e05b573e2cb1ff62d_polpettelenticchie.png"" alt=""Polpette di lenticchie al sugo ricetta step 2""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 3</strong></p><p>Formate le palline, modellandole con le mani. Man mano che le polpette sono pronte, appoggiatele su una teglia ricoperta di carta da forno. Conditele con un po’ di olio e poi infornatele per 20-25 minuti, girandole a metà cottura.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_3omlggINqrI8TyDsuDgbpc_c912418e0a78cf311309e78c68f1c214_polpettelenticchie2.png"" alt=""Polpette di lenticchie al sugo ricetta step 3""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 4</strong></p><p>Mentre le polpette cuociono, preparate il sugo: in una pentola versate un filo di olio e mezza cipolla tagliata a pezzetti. Se avete un mix per soffritto, ancora meglio. Una volta che la cipolla si è dorata, aggiungete la passata di pomodoro, abbassate la fiamma e coprite con il coperchio, cuocendo per 20 minuti e mescolando di tanto in tanto.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_7gl9NsVJQrXPLxfG65468i_3d643f3c562433894fa263cdc457cf2c_sugo.png"" alt=""Polpette di lenticchie al sugo ricetta step 4""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 5</strong></p><p>Una volta finita la cottura del sugo, saranno pronte anche le polpette. Togliete dal forno, lasciatele raffreddare un attimo (saranno un po’ fragili, all’inizio) e trasferitele nella pentola con il sugo. Fatele insaporire per qualche istante e poi servitele.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_315ML3dhfVENq2gy1PaWZP_292a4c9b1bb8cbdc75e12dfbac32b6b9_polpettelenticchie4.png"" alt=""Polpette di lenticchie al sugo ricetta step 5""></p><p><br></p>";"<p><strong>Ingredienti x 2 persone:</strong></p><ul><li>300 grammi&nbsp;Lenticchie già cotte</li><li>10&nbsp;Pomodorini secchi</li><li>1/2&nbsp;Cipolla dorata</li><li>1 cucchiaio&nbsp;Salsa di soia</li><li>1 spicchio&nbsp;Spicchio di aglio</li><li>2 cucchiai&nbsp;Olio extravergine di oliva</li><li>Pangrattato</li><li>Sale</li><li>Pepe</li><li>1 cucchiaino&nbsp;Timo</li></ul><p><br></p><p><strong>STEP 1</strong></p><p>Preriscaldate il forno a 220 °C, in modalità statica.Versate in un mixer (o tritatutto) le lenticchie, mezza cipolla tritata e i pomodorini secchi, fatti ammorbidire in acqua per qualche minuto. Aggiungete un cucchiaio abbondante di salsa di soia, l’aglio, l'olio, un pizzico di sale, o anche due, e una macinata di pepe e un po' di timo.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_10U14dR0O6xv3fcmDLB755_5fd99ebe5f5ec1b9f612e98ecf1085b0_polpettelenticchie1.png"" alt=""Polpette di lenticchie al sugo ricetta step 1""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 2</strong></p><p>Iniziate a tritare e proseguite finché la consistenza non sarà piuttosto liscia, fermandovi per ripulire i bordi, se necessario. Se non riuscite a tritare, significa che dovete aggiungere un goccio d’acqua (senza esagerate). Dovreste ottenere un composto abbastanza fluido: per riuscire a modellarlo e formare le polpette, rassodatelo con il pangrattato: 5-6 cucchiai dovrebbero essere sufficienti, ma incorporatelo un po' alla volta, in modo da non aggiungerne più del necessario. Se dovesse succedere e vedete che le palline si sgretolano, vi basterà bagnare nuovamente l’impasto con un po’ di acqua.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_2SHWyBFQgT7aXE8DEV9nnq_b489056bd1469a2e05b573e2cb1ff62d_polpettelenticchie.png"" alt=""Polpette di lenticchie al sugo ricetta step 2""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 3</strong></p><p>Formate le palline, modellandole con le mani. Man mano che le polpette sono pronte, appoggiatele su una teglia ricoperta di carta da forno. Conditele con un po’ di olio e poi infornatele per 20-25 minuti, girandole a metà cottura.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_3omlggINqrI8TyDsuDgbpc_c912418e0a78cf311309e78c68f1c214_polpettelenticchie2.png"" alt=""Polpette di lenticchie al sugo ricetta step 3""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 4</strong></p><p>Mentre le polpette cuociono, preparate il sugo: in una pentola versate un filo di olio e mezza cipolla tagliata a pezzetti. Se avete un mix per soffritto, ancora meglio. Una volta che la cipolla si è dorata, aggiungete la passata di pomodoro, abbassate la fiamma e coprite con il coperchio, cuocendo per 20 minuti e mescolando di tanto in tanto.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_7gl9NsVJQrXPLxfG65468i_3d643f3c562433894fa263cdc457cf2c_sugo.png"" alt=""Polpette di lenticchie al sugo ricetta step 4""><strong style=""font-size: 0.67em; font-family: inherit;""> </strong></p><p><br></p><p><strong>STEP 5</strong></p><p>Una volta finita la cottura del sugo, saranno pronte anche le polpette. Togliete dal forno, lasciatele raffreddare un attimo (saranno un po’ fragili, all’inizio) e trasferitele nella pentola con il sugo. Fatele insaporire per qualche istante e poi servitele.</p><p><img src=""https://www.cucinabotanica.com/assets/__images.ctfassets.net_m2lugjobfy70_315ML3dhfVENq2gy1PaWZP_292a4c9b1bb8cbdc75e12dfbac32b6b9_polpettelenticchie4.png"" alt=""Polpette di lenticchie al sugo ricetta step 5""></p><p><br></p>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-01-26 18:38:06.2451383;25;2025-11-17 16:07:20.2792392;2025-11-17 16:51:33.1618102;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;4;0
71215777-6D95-4A73-B5DC-6ED610AE279D;Polpette di lenticchie;"<p>@Ingredienti x 24 polpette (fare metà dosi, meglio)</p><p>Tritare insieme</p><ul><li>200g. Lenticchie rosse (solo ammollate 30 min)</li><li>un pezzetto di zenzero tritato</li><li>2 spicchi di aglio tritato</li><li>100g. Farina di mandorle</li><li>2 cucchiai olio evo</li><li>sale e pepe q.b</li><li>1 cucchiaino curry</li><li>1 cucchiaino cumino</li><li>succo di mezzo limone</li></ul><p>&nbsp;</p><p>Aggiungere:</p><ul><li>1 cipolla grattugiata</li><li>1 carota grattugiata</li><li>una punta di bicarbonato</li></ul><p>&nbsp;</p><p>Fare la forma a crocchetta e friggere in olio di semi</p><p>&nbsp;</p><p>Per la salsa di yogurt alla soia:</p><ul><li>1 yogurt alla soia da 125g.</li><li>mezzo limone spremuto</li><li>1 spicchio di aglio tritato</li><li>foglie di sedano o prezzemolo</li><li>sale q.b</li></ul>";"<p>@Ingredienti x 24 polpette (fare metà dosi, meglio)</p><p>Tritare insieme</p><ul><li>200g. Lenticchie rosse (solo ammollate 30 min)</li><li>un pezzetto di zenzero tritato</li><li>2 spicchi di aglio tritato</li><li>100g. Farina di mandorle</li><li>2 cucchiai olio evo</li><li>sale e pepe q.b</li><li>1 cucchiaino curry</li><li>1 cucchiaino cumino</li><li>succo di mezzo limone</li></ul><p>&nbsp;</p><p>Aggiungere:</p><ul><li>1 cipolla grattugiata</li><li>1 carota grattugiata</li><li>una punta di bicarbonato</li></ul><p>&nbsp;</p><p>Fare la forma a crocchetta e friggere in olio di semi</p><p>&nbsp;</p><p>Per la salsa di yogurt alla soia:</p><ul><li>1 yogurt alla soia da 125g.</li><li>mezzo limone spremuto</li><li>1 spicchio di aglio tritato</li><li>foglie di sedano o prezzemolo</li><li>sale q.b</li></ul>
";368E353A-1475-4D52-9C99-CE399B984AD5;1;0;2026-01-14 17:44:59.4174423;49;2025-10-21 15:32:55.4676842;2025-11-17 16:39:32.7529814;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;0;4;0
07AEEC75-0B9A-403F-959A-73FACAA7800F;Autunno e promesse;"In questi giorni caldi
sul finire dell'estate
ripensavo ai tuoi sguardi
alle promesse mancate

Hai detto nero e bianco
Tutte mezze verità
A denti stretti, stanco
Aspettavo il giorno che non verrà

Sono sempre stato isolato
In questa nostra storia
E non hai mai considerato
Altro che la tua gloria

Era un gioco di attese
mi rendo conto adesso
Eri solo pretese
Resto comunque di sasso";<div><div>In questi giorni caldi</div><div>sul finire dell'estate</div><div>ripensavo ai tuoi sguardi</div><div>alle promesse mancate</div></div><div><div>Hai detto nero e bianco</div><div>Tutte mezze verità</div><div>A denti stretti, stanco</div><div>Aspettavo il giorno che non verrà</div></div><div><div>Sono sempre stato isolato</div><div>In questa nostra storia</div><div>E non hai mai considerato</div><div>Altro che la tua gloria</div></div><div><div>Era un gioco di attese</div><div>mi rendo conto adesso</div><div>Eri solo pretese</div><div>Resto comunque di sasso</div></div>;225B5F8A-C2D7-44EC-BC76-8E1CAA8951B0;0;0;2025-11-11 14:14:05.1173718;11;2025-10-24 13:20:10.4279365;2025-10-24 13:20:10.4279365;B70223AE-4ACF-40A6-BD5E-A0F6C573B555;NULL;0;NULL;0
